clf_name,out_rate,R_out_count,P_out_count,P_nor_count,AUC,AP,
HBOS,0.05,300,278,5722,0.498421053,0.949850025,0.926666667
HBOS,0.05,300,294,5706,0.497017544,0.949716756,0.98
HBOS,0.05,300,253,5747,0.486578947,0.948726787,0.843333333
HBOS,0.05,300,259,5741,0.503596491,0.950341795,0.863333333
HBOS,0.05,300,266,5734,0.497719298,0.949783385,0.886666667
HBOS,0.05,300,232,5768,0.488421053,0.948901325,0.773333333
HBOS,0.05,300,288,5712,0.483508772,0.948436047,0.96
HBOS,0.05,300,276,5724,0.493333333,0.949367109,0.92
HBOS,0.05,300,221,5779,0.498157895,0.949825033,0.736666667
HBOS,0.05,300,231,5769,0.495526316,0.949575198,0.77
HBOS,0.05,300,293,5707,0.486578947,0.948726799,0.976666667
HBOS,0.05,300,256,5744,0.500350877,0.950033335,0.853333333
HBOS,0.05,300,250,5750,0.500877193,0.950083341,0.833333333
HBOS,0.05,300,287,5713,0.495877193,0.949608503,0.956666667
HBOS,0.05,300,262,5738,0.501578947,0.950150025,0.873333333
HBOS,0.05,300,299,5701,0.484298246,0.948510798,0.996666667
HBOS,0.05,300,229,5771,0.479912281,0.948095652,0.763333333
HBOS,0.05,300,300,5700,0.477192982,0.947838535,1
HBOS,0.05,300,285,5715,0.475,0.947631234,0.95
HBOS,0.05,300,297,5703,0.484473684,0.948527409,0.99
HBOS,0.05,300,300,5700,0.478947368,0.948004432,1
HBOS,0.05,300,299,5701,0.479035088,0.948012728,0.996666667
HBOS,0.05,300,295,5705,0.481140351,0.948211887,0.983333333
HBOS,0.05,300,298,5702,0.489649123,0.949017738,0.993333333
HBOS,0.05,300,291,5709,0.479736842,0.948079099,0.97
HBOS,0.05,300,300,5700,0.473684211,0.947506925,1
HBOS,0.05,300,300,5700,0.475438596,0.947672699,1
HBOS,0.05,300,222,5778,0.491052632,0.94915079,0.74
HBOS,0.05,300,299,5701,0.477280702,0.947846827,0.996666667
HBOS,0.05,300,298,5702,0.479122807,0.948021024,0.993333333
HBOS,0.05,300,283,5717,0.476929825,0.94781364,0.943333333
HBOS,0.05,300,213,5787,0.488333333,0.948893007,0.71
HBOS,0.05,300,294,5706,0.479473684,0.948054209,0.98
HBOS,0.05,300,295,5705,0.475877193,0.947714147,0.983333333
HBOS,0.05,300,296,5704,0.474035088,0.94754007,0.986666667
HBOS,0.05,300,300,5700,0.480701754,0.948170391,1
HBOS,0.05,300,228,5772,0.495789474,0.949600175,0.76
HBOS,0.05,300,300,5700,0.542105263,0.954017729,1
HBOS,0.05,300,299,5701,0.494824561,0.949508601,0.996666667
HBOS,0.05,300,300,5700,0.478947368,0.948004432,1
HBOS,0.05,300,299,5701,0.493070175,0.949342147,0.996666667
HBOS,0.05,300,273,5727,0.483070175,0.948394519,0.91
HBOS,0.05,300,299,5701,0.487807018,0.948843153,0.996666667
HBOS,0.05,300,297,5703,0.507280702,0.950692196,0.99
HBOS,0.05,300,288,5712,0.502807018,0.950266745,0.96
HBOS,0.05,300,294,5706,0.484736842,0.948552327,0.98
HBOS,0.05,300,292,5708,0.518245614,0.951736658,0.973333333
HBOS,0.05,300,273,5727,0.558508772,0.955592405,0.91
HBOS,0.05,300,293,5707,0.647982456,0.964277053,0.976666667
HBOS,0.05,300,259,5741,0.489561404,0.949009415,0.863333333
HBOS,0.05,300,290,5710,0.481578947,0.948253387,0.966666667
HBOS,0.05,300,297,5703,0.491491228,0.94919239,0.99
HBOS,0.05,300,299,5701,0.493070175,0.949342147,0.996666667
HBOS,0.05,300,299,5701,0.501842105,0.950175034,0.996666667
HBOS,0.05,300,298,5702,0.480877193,0.948186989,0.993333333
HBOS,0.05,300,295,5705,0.503947368,0.950375156,0.983333333
HBOS,0.05,300,219,5781,0.484298246,0.948510764,0.73
HBOS,0.05,300,289,5711,0.479912281,0.948095694,0.963333333
HBOS,0.05,300,296,5704,0.479298246,0.948037616,0.986666667
HBOS,0.05,300,300,5700,0.48245614,0.948336411,1
HBOS,0.05,300,295,5705,0.474122807,0.947548357,0.983333333
HBOS,0.05,300,295,5705,0.475877193,0.947714147,0.983333333
HBOS,0.05,300,299,5701,0.480789474,0.94817869,0.996666667
HBOS,0.05,300,293,5707,0.477807018,0.947896586,0.976666667
HBOS,0.05,300,300,5700,0.478947368,0.948004432,1
HBOS,0.05,300,300,5700,0.473684211,0.947506925,1
HBOS,0.05,300,285,5715,0.482017544,0.948294892,0.95
HBOS,0.05,300,300,5700,0.475438596,0.947672699,1
HBOS,0.05,300,299,5701,0.47377193,0.947515211,0.996666667
HBOS,0.05,300,201,5799,0.484122807,0.948494144,0.67
HBOS,0.05,300,222,5778,0.484035088,0.948485848,0.74
HBOS,0.05,300,299,5701,0.475526316,0.947680989,0.996666667
HBOS,0.05,300,300,5700,0.478947368,0.948004432,1
HBOS,0.05,300,300,5700,0.477192982,0.947838535,1
HBOS,0.05,300,299,5701,0.475526316,0.947680989,0.996666667
HBOS,0.05,300,294,5706,0.479473684,0.948054209,0.98
HBOS,0.05,300,290,5710,0.474561404,0.947589793,0.966666667
HBOS,0.05,300,300,5700,0.473684211,0.947506925,1
HBOS,0.05,300,274,5726,0.475964912,0.947722417,0.913333333
HBOS,0.05,300,289,5711,0.474649123,0.947598081,0.963333333
HBOS,0.05,300,286,5714,0.474912281,0.947622945,0.953333333
HBOS,0.05,300,289,5711,0.474649123,0.947598081,0.963333333
HBOS,0.05,300,297,5703,0.473947368,0.947531784,0.99
HBOS,0.05,300,267,5733,0.476578947,0.947780454,0.89
HBOS,0.05,300,282,5718,0.475263158,0.9476561,0.94
HBOS,0.05,300,291,5709,0.474473684,0.947581506,0.97
HBOS,0.05,300,300,5700,0.473684211,0.947506925,1
HBOS,0.05,300,297,5703,0.473947368,0.947531784,0.99
HBOS,0.05,300,287,5713,0.474824561,0.947614657,0.956666667
HBOS,0.05,300,283,5717,0.475175439,0.947647811,0.943333333
HBOS,0.05,300,293,5707,0.474298246,0.947564931,0.976666667
HBOS,0.05,300,291,5709,0.474473684,0.947581506,0.97
HBOS,0.05,300,277,5723,0.475701754,0.947697547,0.923333333
HBOS,0.05,300,285,5715,0.475,0.947631234,0.95
HBOS,0.05,300,295,5705,0.474122807,0.947548357,0.983333333
HBOS,0.05,300,299,5701,0.47377193,0.947515211,0.996666667
HBOS,0.05,300,252,5748,0.477894737,0.947904846,0.84
HBOS,0.05,300,283,5717,0.545350877,0.954328839,0.943333333
HBOS,0.05,300,300,5700,0.475438596,0.947672699,1
HBOS,0.05,300,297,5703,0.48622807,0.948693562,0.99
HBOS,0.05,300,290,5710,0.474561404,0.947589793,0.966666667
HBOS,0.05,300,292,5708,0.491929825,0.949233984,0.973333333
HBOS,0.05,300,299,5701,0.515877193,0.951510854,0.996666667
HBOS,0.05,300,248,5752,0.478245614,0.947938023,0.826666667
HBOS,0.05,300,300,5700,0.566666667,0.956377778,1
HBOS,0.05,300,306,5694,0.488947368,0.948951223,1.02
HBOS,0.05,300,294,5706,0.556666667,0.955415411,0.98
HBOS,0.05,300,293,5707,0.495350877,0.949558549,0.976666667
HBOS,0.05,300,294,5706,0.474210526,0.947556644,0.98
HBOS,0.05,300,295,5705,0.54254386,0.954059751,0.983333333
HBOS,0.05,300,299,5701,0.475526316,0.947680989,0.996666667
HBOS,0.05,300,293,5707,0.493596491,0.949392076,0.976666667
HBOS,0.05,300,286,5714,0.474912281,0.947622945,0.953333333
HBOS,0.05,300,290,5710,0.495614035,0.949583525,0.966666667
HBOS,0.05,300,300,5700,0.473684211,0.947506925,1
HBOS,0.05,300,294,5706,0.482982456,0.948386226,0.98
HBOS,0.05,300,287,5713,0.474824561,0.947614657,0.956666667
HBOS,0.05,300,299,5701,0.47377193,0.947515211,0.996666667
HBOS,0.05,300,276,5724,0.475789474,0.947705837,0.92
HBOS,0.05,300,299,5701,0.47377193,0.947515211,0.996666667
HBOS,0.05,300,279,5721,0.475526316,0.947680968,0.93
HBOS,0.05,300,299,5701,0.47377193,0.947515211,0.996666667
HBOS,0.05,300,277,5723,0.475701754,0.947697547,0.923333333
HBOS,0.05,300,266,5734,0.476666667,0.947788745,0.886666667
HBOS,0.05,300,298,5702,0.473859649,0.947523497,0.993333333
HBOS,0.05,300,285,5715,0.475,0.947631234,0.95
HBOS,0.05,300,247,5753,0.478333333,0.947946318,0.823333333
HBOS,0.05,300,269,5731,0.476403509,0.947763871,0.896666667
HBOS,0.05,300,285,5715,0.475,0.947631234,0.95
HBOS,0.05,300,280,5720,0.475438596,0.947672678,0.933333333
HBOS,0.05,300,292,5708,0.474385965,0.947573218,0.973333333
HBOS,0.05,300,293,5707,0.474298246,0.947564931,0.976666667
HBOS,0.05,300,289,5711,0.474649123,0.947598081,0.963333333
HBOS,0.05,300,275,5725,0.475877193,0.947714127,0.916666667
HBOS,0.05,300,290,5710,0.474561404,0.947589793,0.966666667
HBOS,0.05,300,300,5700,0.473684211,0.947506925,1
HBOS,0.1,600,598,5402,0.479814815,0.896382958,0.996666667
HBOS,0.1,600,600,5400,0.507407407,0.901335528,1
HBOS,0.1,600,597,5403,0.493796296,0.898884872,0.995
HBOS,0.1,600,558,5442,0.51037037,0.901870935,0.93
HBOS,0.1,600,575,5425,0.473611111,0.895277727,0.958333333
HBOS,0.1,600,565,5435,0.499537037,0.899916675,0.941666667
HBOS,0.1,600,592,5408,0.48962963,0.898137629,0.986666667
HBOS,0.1,600,594,5406,0.502407407,0.900433565,0.99
HBOS,0.1,600,597,5403,0.494722222,0.899051114,0.995
HBOS,0.1,600,598,5402,0.505740741,0.901034651,0.996666667
HBOS,0.1,600,598,5402,0.484444444,0.897209675,0.996666667
HBOS,0.1,600,595,5405,0.4875,0.897756244,0.991666667
HBOS,0.1,600,599,5401,0.497314815,0.899516955,0.998333333
HBOS,0.1,600,599,5401,0.499166667,0.899850028,0.998333333
HBOS,0.1,600,567,5433,0.505833333,0.901051353,0.945
HBOS,0.1,600,590,5410,0.50462963,0.900834189,0.983333333
HBOS,0.1,600,600,5400,0.492592593,0.898668861,1
HBOS,0.1,600,580,5420,0.482407407,0.896845668,0.966666667
HBOS,0.1,600,582,5418,0.50537037,0.900967816,0.97
HBOS,0.1,600,596,5404,0.494814815,0.899067741,0.993333333
HBOS,0.1,600,581,5419,0.480462963,0.896498548,0.968333333
HBOS,0.1,600,596,5404,0.486481481,0.897573971,0.993333333
HBOS,0.1,600,597,5403,0.491944444,0.898552594,0.995
HBOS,0.1,600,471,5529,0.496203704,0.89931723,0.785
HBOS,0.1,600,579,5421,0.751944444,0.947879204,0.965
HBOS,0.1,600,597,5403,0.496574074,0.899383803,0.995
HBOS,0.1,600,549,5451,0.478796296,0.896201149,0.915
HBOS,0.1,600,597,5403,0.473425926,0.895244898,0.995
HBOS,0.1,600,599,5401,0.485277778,0.897358668,0.998333333
HBOS,0.1,600,469,5531,0.48712963,0.897689802,0.781666667
HBOS,0.1,600,451,5549,0.499907407,0.899983334,0.751666667
HBOS,0.1,600,598,5402,0.475185185,0.895557955,0.996666667
HBOS,0.1,600,535,5465,0.506944444,0.901251906,0.891666667
HBOS,0.1,600,595,5405,0.485648148,0.897424898,0.991666667
HBOS,0.1,600,601,5399,0.47212963,0.895014409,1.001666667
HBOS,0.1,600,575,5425,0.485648148,0.897424868,0.958333333
HBOS,0.1,600,579,5421,0.481574074,0.896696861,0.965
HBOS,0.1,600,486,5514,0.493888889,0.898901463,0.81
HBOS,0.1,600,500,5500,0.557407407,0.910462761,0.833333333
HBOS,0.1,600,594,5406,0.477407407,0.895953728,0.99
HBOS,0.1,600,574,5426,0.492222222,0.898602408,0.956666667
HBOS,0.1,600,600,5400,0.500925926,0.900166701,1
HBOS,0.1,600,540,5460,0.487962963,0.897839065,0.9
HBOS,0.1,600,597,5403,0.49287037,0.898718699,0.995
HBOS,0.1,600,592,5408,0.488703704,0.897971763,0.986666667
HBOS,0.1,600,508,5492,0.470555556,0.894734098,0.846666667
HBOS,0.1,600,599,5401,0.489907407,0.898187407,0.998333333
HBOS,0.1,600,576,5424,0.515185185,0.902742516,0.96
HBOS,0.1,600,600,5400,0.462962963,0.893388203,1
HBOS,0.1,600,577,5423,0.500277778,0.900050003,0.961666667
HBOS,0.1,600,600,5400,0.517592593,0.903179047,1
HBOS,0.1,600,539,5461,0.48712963,0.897689885,0.898333333
HBOS,0.1,600,583,5417,0.465462963,0.893830896,0.971666667
HBOS,0.1,600,597,5403,0.496574074,0.899383803,0.995
HBOS,0.1,600,580,5420,0.481481481,0.896680333,0.966666667
HBOS,0.1,600,588,5412,0.499259259,0.899866689,0.98
HBOS,0.1,600,552,5448,0.487777778,0.897805923,0.92
HBOS,0.1,600,577,5423,0.496574074,0.899383801,0.961666667
HBOS,0.1,600,597,5403,0.480833333,0.896564686,0.995
HBOS,0.1,600,600,5400,0.487962963,0.897839129,1
HBOS,0.1,600,600,5400,0.496296296,0.899333882,1
HBOS,0.1,600,591,5409,0.508240741,0.901486045,0.985
HBOS,0.1,600,599,5401,0.489907407,0.898187407,0.998333333
HBOS,0.1,600,597,5403,0.505833333,0.90105136,0.995
HBOS,0.1,600,599,5401,0.498240741,0.899683457,0.998333333
HBOS,0.1,600,593,5407,0.496018519,0.899283967,0.988333333
HBOS,0.1,600,590,5410,0.47962963,0.896349901,0.983333333
HBOS,0.1,600,589,5411,0.490833333,0.898353354,0.981666667
HBOS,0.1,600,575,5425,0.498611111,0.899750077,0.958333333
HBOS,0.1,600,580,5420,0.485185185,0.89734208,0.966666667
HBOS,0.1,600,698,5302,0.493703704,0.898868282,1.163333333
HBOS,0.1,600,596,5404,0.494814815,0.899067741,0.993333333
HBOS,0.1,600,593,5407,0.496018519,0.899283967,0.988333333
HBOS,0.1,600,600,5400,0.487037037,0.897673388,1
HBOS,0.1,600,598,5402,0.478888889,0.896217821,0.996666667
HBOS,0.1,600,723,5277,0.48212963,0.896796405,1.205
HBOS,0.1,600,576,5424,0.487407407,0.897739648,0.96
HBOS,0.1,600,596,5404,0.502222222,0.900400197,0.993333333
HBOS,0.1,600,589,5411,0.48712963,0.897689946,0.981666667
HBOS,0.1,600,590,5410,0.484259259,0.897176559,0.983333333
HBOS,0.1,600,598,5402,0.472407407,0.895063776,0.996666667
HBOS,0.1,600,486,5514,0.488333333,0.897905332,0.81
HBOS,0.1,600,449,5551,0.497314815,0.899516947,0.748333333
HBOS,0.1,600,597,5403,0.744722222,0.946444229,0.995
HBOS,0.1,600,455,5545,0.488425926,0.897921885,0.758333333
HBOS,0.1,600,468,5532,0.500185185,0.900033335,0.78
HBOS,0.1,600,519,5481,0.616759259,0.921553917,0.865
HBOS,0.1,600,600,5400,0.477777778,0.896019753,1
HBOS,0.1,600,599,5401,0.470462963,0.894718224,0.998333333
HBOS,0.1,600,596,5404,0.48,0.896415988,0.993333333
HBOS,0.1,600,511,5489,0.4925,0.898652214,0.851666667
HBOS,0.1,600,595,5405,0.778240741,0.953177185,0.991666667
HBOS,0.1,600,600,5400,0.475925926,0.895689849,1
HBOS,0.1,600,598,5402,0.477962963,0.896052751,0.996666667
HBOS,0.1,600,476,5524,0.492962963,0.89873527,0.793333333
HBOS,0.1,600,595,5405,0.478240741,0.896102254,0.991666667
HBOS,0.1,600,524,5476,0.585740741,0.915723311,0.873333333
HBOS,0.1,600,595,5405,0.681944444,0.934072926,0.991666667
HBOS,0.1,600,446,5554,0.490185185,0.89823708,0.743333333
HBOS,0.1,600,592,5408,0.48962963,0.898137629,0.986666667
HBOS,0.1,600,600,5400,0.512037037,0.902172462,1
HBOS,0.1,600,598,5402,0.496481481,0.899367162,0.996666667
HBOS,0.1,600,599,5401,0.492685185,0.898685473,0.998333333
HBOS,0.1,600,600,5400,0.508333333,0.901502778,1
HBOS,0.1,600,548,5452,0.465925926,0.893912665,0.913333333
HBOS,0.1,600,578,5422,0.470555556,0.894734538,0.963333333
HBOS,0.1,600,596,5404,0.493888889,0.898901493,0.993333333
HBOS,0.1,600,596,5404,0.48,0.896415988,0.993333333
HBOS,0.1,600,589,5411,0.484351852,0.897193108,0.981666667
HBOS,0.1,600,599,5401,0.466759259,0.894060856,0.998333333
HBOS,0.1,600,588,5412,0.481666667,0.896713415,0.98
HBOS,0.1,600,549,5451,0.488055556,0.897855653,0.915
HBOS,0.1,600,589,5411,0.500092593,0.900016667,0.981666667
HBOS,0.1,600,544,5456,0.502407407,0.900433563,0.906666667
HBOS,0.1,600,599,5401,0.505648148,0.901017942,0.998333333
HBOS,0.1,600,597,5403,0.507685185,0.901385695,0.995
HBOS,0.1,600,565,5435,0.476388889,0.895772156,0.941666667
HBOS,0.1,600,597,5403,0.480833333,0.896564686,0.995
HBOS,0.1,600,600,5400,0.483333333,0.897011111,1
HBOS,0.1,600,598,5402,0.493703704,0.898868252,0.996666667
HBOS,0.1,600,596,5404,0.474444444,0.895426104,0.993333333
HBOS,0.1,600,595,5405,0.474537037,0.895442577,0.991666667
HBOS,0.1,600,599,5401,0.475092593,0.895541477,0.998333333
HBOS,0.1,600,593,5407,0.474722222,0.895475526,0.988333333
HBOS,0.1,600,599,5401,0.476018519,0.895706334,0.998333333
HBOS,0.1,600,599,5401,0.470462963,0.894718224,0.998333333
HBOS,0.1,600,589,5411,0.479722222,0.896366414,0.981666667
HBOS,0.1,600,601,5399,0.486944444,0.897656819,1.001666667
HBOS,0.1,600,599,5401,0.466759259,0.894060856,0.998333333
HBOS,0.1,600,595,5405,0.455092593,0.891997259,0.991666667
HBOS,0.1,600,599,5401,0.468611111,0.894389403,0.998333333
HBOS,0.1,600,597,5403,0.47712963,0.895904244,0.995
HBOS,0.1,600,556,5444,0.473518519,0.895261157,0.926666667
HBOS,0.1,600,600,5400,0.468518519,0.894372977,1
HBOS,0.1,600,593,5407,0.466388889,0.89399513,0.988333333
HBOS,0.1,600,587,5413,0.468796296,0.894422187,0.978333333
HBOS,0.1,600,592,5408,0.477592593,0.895986721,0.986666667
HBOS,0.1,600,600,5400,0.471296296,0.894866289,1
HBOS,0.1,600,600,5400,0.468518519,0.894372977,1
HBOS,0.1,600,591,5409,0.470277778,0.894685278,0.985
HBOS,0.1,600,600,5400,0.465740741,0.893880281,1
HBOS,0.1,600,597,5403,0.458611111,0.892618484,0.995
HBOS,0.1,600,598,5402,0.516851852,0.903044689,0.996666667
HBOS,0.1,600,589,5411,0.4575,0.892422103,0.981666667
HBOS,0.1,600,579,5421,0.529722222,0.9053852,0.965
HBOS,0.1,600,600,5400,0.482407407,0.896845713,1
HBOS,0.1,600,599,5401,0.459351852,0.892749412,0.998333333
HBOS,0.1,600,596,5404,0.45962963,0.892798476,0.993333333
HBOS,0.1,600,600,5400,0.460185185,0.892896742,1
HBOS,0.1,600,541,5459,0.498981481,0.899816708,0.901666667
HBOS,0.1,600,529,5471,0.464907407,0.893731954,0.881666667
HBOS,0.1,600,595,5405,0.505092593,0.900917703,0.991666667
HBOS,0.1,600,479,5521,0.693611111,0.936316549,0.798333333
HBOS,0.1,600,600,5400,0.485185185,0.897342112,1
HBOS,0.1,600,595,5405,0.54212963,0.907654264,0.991666667
HBOS,0.1,600,583,5417,0.471944444,0.894981386,0.971666667
HBOS,0.1,600,599,5401,0.456574074,0.892258752,0.998333333
HBOS,0.1,600,598,5402,0.455740741,0.89211166,0.996666667
HBOS,0.1,600,598,5402,0.458518519,0.892602136,0.996666667
HBOS,0.1,600,600,5400,0.52962963,0.90536845,1
HBOS,0.1,600,579,5421,0.463981481,0.893568359,0.965
HBOS,0.1,600,598,5402,0.457592593,0.892438576,0.996666667
HBOS,0.1,600,599,5401,0.468611111,0.894389403,0.998333333
HBOS,0.1,600,580,5420,0.481481481,0.896680333,0.966666667
HBOS,0.1,600,594,5406,0.467222222,0.894142928,0.99
HBOS,0.1,600,599,5401,0.470462963,0.894718224,0.998333333
HBOS,0.1,600,587,5413,0.463240741,0.893437253,0.978333333
HBOS,0.1,600,577,5423,0.45212963,0.891474607,0.961666667
HBOS,0.1,600,561,5439,0.451759259,0.891409086,0.935
HBOS,0.1,600,579,5421,0.464907407,0.893732402,0.965
HBOS,0.1,600,599,5401,0.463981481,0.89356855,0.998333333
HBOS,0.1,600,599,5401,0.484351852,0.897193126,0.998333333
HBOS,0.1,600,580,5420,0.488888889,0.89800492,0.966666667
HBOS,0.1,600,600,5400,0.476851852,0.895854767,1
HBOS,0.1,600,596,5404,0.471666667,0.894932087,0.993333333
HBOS,0.1,600,607,5393,0.476203704,0.895739347,1.011666667
HBOS,0.1,600,592,5408,0.466481481,0.89401154,0.986666667
HBOS,0.1,600,606,5394,0.469814815,0.894603153,1.01
HBOS,0.1,600,599,5401,0.469537037,0.894553779,0.998333333
HBOS,0.1,600,581,5419,0.464722222,0.893699606,0.968333333
HBOS,0.1,600,609,5391,0.446388889,0.890465158,1.015
HBOS,0.1,600,573,5427,0.450648148,0.891213606,0.955
HBOS,0.1,600,589,5411,0.45287037,0.891605334,0.981666667
HBOS,0.1,600,545,5455,0.449537037,0.8910175,0.908333333
HBOS,0.1,600,572,5428,0.449814815,0.891066889,0.953333333
HBOS,0.1,600,593,5407,0.445092593,0.890237103,0.988333333
HBOS,0.1,600,560,5440,0.453703704,0.89175177,0.933333333
HBOS,0.1,600,545,5455,0.450462963,0.8911805,0.908333333
HBOS,0.1,600,599,5401,0.448240741,0.890790474,0.998333333
HBOS,0.1,600,598,5402,0.448333333,0.890806738,0.996666667
HBOS,0.1,600,570,5430,0.453703704,0.891751927,0.95
HBOS,0.1,600,595,5405,0.449537037,0.891018433,0.991666667
HBOS,0.1,600,560,5440,0.45,0.891099265,0.933333333
HBOS,0.1,600,590,5410,0.446296296,0.890448484,0.983333333
HBOS,0.1,600,581,5419,0.450833333,0.891246355,0.968333333
HBOS,0.1,600,598,5402,0.44462963,0.890155923,0.996666667
HBOS,0.1,600,548,5452,0.456666667,0.892274395,0.913333333
HBOS,0.1,600,597,5403,0.451203704,0.891311857,0.995
HBOS,0.1,600,574,5426,0.447777778,0.890708564,0.956666667
HBOS,0.1,600,578,5422,0.450185185,0.891132191,0.963333333
HBOS,0.1,600,578,5422,0.446481481,0.890480771,0.963333333
HBOS,0.1,600,595,5405,0.452314815,0.891507538,0.991666667
HBOS,0.1,600,597,5403,0.466018519,0.893929497,0.995
HBOS,0.1,600,585,5415,0.501388889,0.900250077,0.975
HBOS,0.1,600,538,5462,0.540925926,0.907432903,0.896666667
HBOS,0.1,600,582,5418,0.466481481,0.894011457,0.97
HBOS,0.1,600,592,5408,0.472037037,0.894997897,0.986666667
HBOS,0.1,600,584,5416,0.446851852,0.890545989,0.973333333
HBOS,0.1,600,583,5417,0.475648148,0.895640313,0.971666667
HBOS,0.1,600,576,5424,0.514259259,0.902574764,0.96
HBOS,0.1,600,597,5403,0.458611111,0.892618484,0.995
HBOS,0.1,600,578,5422,0.502037037,0.900366832,0.963333333
HBOS,0.1,600,600,5400,0.444444444,0.890123457,1
HBOS,0.1,600,603,5397,0.538611111,0.907009666,1.005
HBOS,0.1,600,595,5405,0.458796296,0.89265118,0.991666667
HBOS,0.1,600,600,5400,0.468518519,0.894372977,1
HBOS,0.1,600,600,5400,0.459259259,0.892733059,1
HBOS,0.1,600,589,5411,0.445462963,0.890302063,0.981666667
HBOS,0.1,600,596,5404,0.530925926,0.905604895,0.993333333
HBOS,0.1,600,600,5400,0.468518519,0.894372977,1
HBOS,0.1,600,587,5413,0.446574074,0.890497232,0.978333333
HBOS,0.1,600,575,5425,0.449537037,0.891018058,0.958333333
HBOS,0.1,600,598,5402,0.446481481,0.890481194,0.996666667
HBOS,0.1,600,588,5412,0.448333333,0.890806541,0.98
HBOS,0.1,600,583,5417,0.44787037,0.890725025,0.971666667
HBOS,0.1,600,592,5408,0.451666667,0.891393306,0.986666667
HBOS,0.1,600,583,5417,0.446944444,0.890562242,0.971666667
HBOS,0.1,600,551,5449,0.451759259,0.891408916,0.918333333
HBOS,0.1,600,595,5405,0.446759259,0.890529945,0.991666667
HBOS,0.1,600,599,5401,0.450092593,0.891116278,0.998333333
HBOS,0.1,600,598,5402,0.447407407,0.890643932,0.996666667
HBOS,0.1,600,571,5429,0.453611111,0.891735617,0.951666667
HBOS,0.1,600,572,5428,0.449814815,0.891066889,0.953333333
HBOS,0.1,600,526,5474,0.451296296,0.891326933,0.876666667
HBOS,0.1,600,579,5421,0.45287037,0.891605171,0.965
HBOS,0.1,600,600,5400,0.449074074,0.890937071,1
HBOS,0.1,600,578,5422,0.449259259,0.890969234,0.963333333
HBOS,0.1,600,596,5404,0.447592593,0.890676447,0.993333333
HBOS,0.1,600,556,5444,0.45037037,0.891164394,0.926666667
HBOS,0.1,600,581,5419,0.450833333,0.891246355,0.968333333
